id,date,catalogDate,year,x,mission,vehicle,variant,booster,boosterFlight,turnaroundDays,previousDate,pad,launchCode,source
2025-147,2025-07-08T08:21:00Z,2025 Jul  8 0821:00,2025,2025.5160216894976,Starlink Group 10-28,Falcon 9,FT5,B1077,22,35.1509,2025-06-03T04:43:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-148,2025-07-13T05:04:00Z,2025 Jul 13 0504,2025,2025.5293455098933,Dror-1,Falcon 9,FT5,B1083,13,32.6655,2025-06-10T13:05:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-150,2025-07-16T02:05:20Z,2025 Jul 16 0205:20,2025,2025.5372247590055,Starlink Group 15-2,Falcon 9,FT5,B1093,4,28.9365,2025-06-17T03:36:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-152,2025-07-19T03:52:00Z,2025 Jul 19 0352,2025,2025.5456468797565,Starlink Group 17-3,Falcon 9,FT5,B1082,14,52.4547,2025-05-27T16:57:15Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-153,2025-07-22T21:12:00Z,2025 Jul 22 2112,2025,2025.5558447488584,O3b mPOWER 9/10,Falcon 9,FT5,B1090,6,34.6367,2025-06-18T05:55:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-154,2025-07-23T18:13:00Z,2025 Jul 23 1813,2025,2025.55824391172,TRACERS,Falcon 9,FT5,B1081,16,40.6793,2025-06-13T01:54:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-157,2025-07-26T09:01:40Z,2025 Jul 26 0901:40,2025,2025.5654141298833,Starlink Group 10-26,Falcon 9,FT5,B1078,22,42.731,2025-06-13T15:29:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-158,2025-07-27T04:30:50Z,2025 Jul 27 0430:50,2025,2025.567638571791,Starlink Group 17-2,Falcon 9,FT5,B1075,19,64.249,2025-05-23T22:32:20Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-161,2025-07-30T03:37:50Z,2025 Jul 30 0337:50,2025,2025.5757569127347,Starlink Group 10-29,Falcon 9,FT5,B1069,26,36.9023,2025-06-23T05:58:30Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-165,2025-07-31T18:35:09Z,2025 Jul 31 1835:09,2025,2025.5802038622526,Starlink Group 13-4,Falcon 9,FT5,B1071,27,37.882,2025-06-23T21:25:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-166,2025-08-01T15:43:42Z,2025 Aug  1 1543:42,2025,2025.5826173896498,Dragon C206.6,Falcon 9,FT5,B1094,3,37.3832,2025-06-25T06:31:53Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-167,2025-08-04T07:57:50Z,2025 Aug  4 0757:50,2025,2025.5899502156267,Starlink Group 10-30,Falcon 9,FT5,B1080,21,39.5021,2025-06-25T19:54:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-175,2025-08-14T05:05:37Z,2025 Aug 14 0505:37,2025,2025.61701981862,Starlink Group 17-4,Falcon 9,FT5,B1093,5,29.1252,2025-07-16T02:05:20Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-176,2025-08-14T12:29:30Z,2025 Aug 14 1229:30,2025,2025.6178643455098,Starlink Group 10-20,Falcon 9,FT5,B1085,10,43.6427,2025-07-01T21:04:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-179,2025-08-18T16:26:49Z,2025 Aug 18 1626:49,2025,2025.6292747653476,Starlink Group 17-5,Falcon 9,FT5,B1088,9,50.9679,2025-06-28T17:13:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-183,2025-08-22T03:50:00Z,2025 Aug 22 0350,2025,2025.638793759513,X-37B No. 1/USSF-36,Falcon 9,FT5,B1092,6,54.975,2025-06-28T04:26:00Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-184,2025-08-22T17:04:49Z,2025 Aug 22 1704:49,2025,2025.6403059677828,Starlink Group 17-6,Falcon 9,FT5,B1081,17,29.9527,2025-07-23T18:13:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-186,2025-08-24T06:45:36Z,2025 Aug 24 0645:36,2025,2025.644607305936,Dragon C211.3,Falcon 9,FT5,B1090,7,32.3983,2025-07-22T21:12:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-188,2025-08-26T18:53:41Z,2025 Aug 26 1853:41,2025,2025.6514720002538,NAOS,Falcon 9,FT5,B1063,27,82.8008,2025-06-04T23:40:30Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-189,2025-08-27T11:10:40Z,2025 Aug 27 1110:40,2025,2025.6533307965499,Starlink Group 10-56,Falcon 9,FT5,B1095,2,98.3274,2025-05-21T03:19:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-190,2025-08-28T08:12:00Z,2025 Aug 28 0812:00,2025,2025.6557305936074,Starlink Group 10-11,Falcon 9,FT5,B1067,30,57.0721,2025-07-02T06:28:10Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-191,2025-08-30T04:59:30Z,2025 Aug 30 0459:30,2025,2025.6608437975647,Starlink Group 17-7,Falcon 9,FT5,B1082,15,42.0469,2025-07-19T03:52:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-192,2025-08-31T11:49:00Z,2025 Aug 31 1149:00,2025,2025.664362633181,Starlink Group 10-14,Falcon 9,FT5,B1077,23,54.1444,2025-07-08T08:21:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-195,2025-09-03T11:56:10Z,2025 Sep  3 1156:10,2025,2025.672595446474,Starlink Group 10-22,Falcon 9,FT5,B1083,14,52.2862,2025-07-13T05:04:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-198,2025-09-05T12:32:30Z,2025 Sep  5 1232:30,2025,2025.678144025875,Starlink Group 10-57,Falcon 9,FT5,B1069,27,37.3713,2025-07-30T03:37:50Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-200,2025-09-06T18:06:40Z,2025 Sep  6 1806:40,2025,2025.681519533232,Starlink Group 17-9,Falcon 9,FT5,B1075,20,41.5666,2025-07-27T04:30:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-203,2025-09-10T14:12:10Z,2025 Sep 10 1412:10,2025,2025.6920322805681,Tranche 1 TL-B,Falcon 9,FT5,B1093,6,27.3795,2025-08-14T05:05:37Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-205,2025-09-12T01:56:00Z,2025 Sep 12 0156,2025,2025.6961111111111,Nusantara Lima,Falcon 9,FT5,B1078,23,47.7044,2025-07-26T09:01:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-207,2025-09-13T17:55:49Z,2025 Sep 13 1755:49,2025,2025.7006769723491,Starlink Group 17-10,Falcon 9,FT5,B1071,28,43.9727,2025-07-31T18:35:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-208,2025-09-14T22:11:49Z,2025 Sep 14 2211:49,2025,2025.7039037607813,Cygnus NG-23,Falcon 9,FT5,B1094,4,44.2695,2025-08-01T15:43:42Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-210,2025-09-18T09:30:00Z,2025 Sep 18 0930:00,2025,2025.7134132420092,Starlink Group 10-61,Falcon 9,FT5,B1092,7,27.2361,2025-08-22T03:50:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-211,2025-09-19T16:31:39Z,2025 Sep 19 1631:39,2025,2025.716955194064,Starlink Group 17-12,Falcon 9,FT5,B1088,10,32.0034,2025-08-18T16:26:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-212,2025-09-21T10:53:00Z,2025 Sep 21 1053:00,2025,2025.7217903348553,Starlink Group 10-27,Falcon 9,FT5,B1085,11,37.933,2025-08-14T12:29:30Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-213,2025-09-22T17:38:00Z,2025 Sep 22 1738,2025,2025.725300608828,NRO Starshield C2,Falcon 9,FT5,B1081,18,31.023,2025-08-22T17:04:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-215,2025-09-24T11:30:50Z,2025 Sep 24 1130:50,2025,2025.7300814941655,IMAP,Falcon 9,FT5,B1096,2,70.2089,2025-07-16T06:30:00Z,KSC / LC39A,DS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-216,2025-09-25T08:39:00Z,2025 Sep 25 0839:00,2025,2025.7324942922373,Starlink Group 10-15,Falcon 9,FT5,B1080,22,52.0286,2025-08-04T07:57:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-218,2025-09-26T04:26:29Z,2025 Sep 26 0426:29,2025,2025.7347535832064,Starlink Group 17-11,Falcon 9,FT5,B1082,16,26.9771,2025-08-30T04:59:30Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-221,2025-09-29T02:04:50Z,2025 Sep 29 0204:50,2025,2025.7427032597666,Starlink Group 11-20,Falcon 9,FT5,B1063,28,33.2994,2025-08-26T18:53:41Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-223,2025-10-03T14:06:50Z,2025 Oct  3 1406:50,2025,2025.755035832065,Starlink Group 11-39,Falcon 9,FT5,B1097,2,30.4274,2025-09-03T03:51:26Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-224,2025-10-07T06:46:10Z,2025 Oct  7 0646:10,2025,2025.7651563292745,Starlink Group 10-59,Falcon 9,FT5,B1090,8,44.0004,2025-08-24T06:45:36Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-225,2025-10-08T03:54:00Z,2025 Oct  8 0354:00,2025,2025.7675684931507,Starlink Group 11-17,Falcon 9,FT5,B1071,29,24.4154,2025-09-13T17:55:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-228,2025-10-14T01:58:00Z,2025 Oct 14 0158:00,2025,2025.7837861491628,Kuiper KF-03,Falcon 9,FT5,B1091,2,63.5576,2025-08-11T12:35:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-230,2025-10-15T23:06:06Z,2025 Oct 15 2306:06,2025,2025.7889385464232,Tranche 1 TL-C,Falcon 9,FT5,B1093,7,35.3708,2025-09-10T14:12:10Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-232,2025-10-16T09:27:10Z,2025 Oct 16 0927:10,2025,2025.7901201801117,Starlink Group 10-52,Falcon 9,FT5,B1095,3,49.9281,2025-08-27T11:10:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-235,2025-10-19T17:39:40Z,2025 Oct 19 1739:40,2025,2025.7992763825469,Starlink Group 10-17,Falcon 9,FT5,B1067,31,52.3942,2025-08-28T08:12:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-236,2025-10-19T19:24:00Z,2025 Oct 19 1924:00,2025,2025.7994748858448,Starlink Group 11-19,Falcon 9,FT5,B1088,11,30.1197,2025-09-19T16:31:39Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-237,2025-10-22T14:16:20Z,2025 Oct 22 1416:20,2025,2025.807108701167,Starlink Group 11-5,Falcon 9,FT5,B1075,21,45.84,2025-09-06T18:06:40Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-239,2025-10-24T01:30:00Z,2025 Oct 24 0130:00,2025,2025.8111301369863,Spainsat NG-II,Falcon 9,FT5,B1076,22,244.4243,2025-02-21T15:19:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-240,2025-10-25T14:20:50Z,2025 Oct 25 1420:50,2025,2025.815336440893,Starlink Group 11-12,Falcon 9,FT5,B1081,19,32.8631,2025-09-22T17:38:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-243,2025-10-26T15:00:40Z,2025 Oct 26 1500:40,2025,2025.8181519533232,Starlink Group 10-21,Falcon 9,FT5,B1077,24,56.1331,2025-08-31T11:49:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-244,2025-10-28T00:43:49Z,2025 Oct 28 0043:49,2025,2025.8220011732624,Starlink Group 11-21,Falcon 9,FT5,B1082,17,31.8454,2025-09-26T04:26:29Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-245,2025-10-29T16:35:20Z,2025 Oct 29 1635:20,2025,2025.826551243024,Starlink Group 10-37,Falcon 9,FT5,B1083,15,56.1939,2025-09-03T11:56:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-247,2025-10-31T20:41:10Z,2025 Oct 31 2041:10,2025,2025.8324984145104,Starlink Group 11-23,Falcon 9,FT5,B1063,29,32.7752,2025-09-29T02:04:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-248,2025-11-02T05:09:59Z,2025 Nov  2 0509:59,2025,2025.8362062087772,Bandwagon-4,Falcon 9,FT5,B1091,3,19.1333,2025-10-14T01:58:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-253,2025-11-06T01:31:10Z,2025 Nov  6 0131:10,2025,2025.846748795028,Starlink Group 6-81,Falcon 9,FT5,B1094,5,52.1384,2025-09-14T22:11:49Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-254,2025-11-06T21:13:50Z,2025 Nov  6 2113:50,2025,2025.8489989218672,Starlink Group 11-14,Falcon 9,FT5,B1093,8,21.922,2025-10-15T23:06:06Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-257,2025-11-09T08:10:10Z,2025 Nov  9 0810:10,2025,2025.8557271055301,Starlink Group 10-51,Falcon 9,FT5,B1069,28,64.8178,2025-09-05T12:32:30Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-259,2025-11-11T03:21:30Z,2025 Nov 11 0321:30,2025,2025.860657343988,Starlink Group 6-87,Falcon 9,FT5,B1096,3,47.6602,2025-09-24T11:30:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-262,2025-11-15T03:08:10Z,2025 Nov 15 0308:10,2025,2025.8715908802637,Starlink Group 6-89,Falcon 9,FT5,B1092,8,57.7348,2025-09-18T09:30:00Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-263,2025-11-15T06:44:20Z,2025 Nov 15 0644:20,2025,2025.8720021562658,Starlink Group 6-85,Falcon 9,FT5,B1078,24,64.2002,2025-09-12T01:56:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-264,2025-11-17T05:21:32Z,2025 Nov 17 0521:32,2025,2025.877324074074,Sentinel-6B,Falcon 9,FT5,B1097,3,44.6352,2025-10-03T14:06:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-265,2025-11-19T00:12:20Z,2025 Nov 19 0012:20,2025,2025.882215246068,Starlink Group 6-94,Falcon 9,FT5,B1085,12,58.5551,2025-09-21T10:53:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-268,2025-11-21T03:39:30Z,2025 Nov 21 0339:30,2025,2025.8880888508372,Starlink Group 6-78,Falcon 9,FT5,B1080,23,56.792,2025-09-25T08:39:00Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-270,2025-11-22T07:53:50Z,2025 Nov 22 0753:50,2025,2025.8913124682902,Starlink Group 6-79,Falcon 9,FT5,B1090,9,46.047,2025-10-07T06:46:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-276,2025-11-28T18:44:30Z,2025 Nov 28 1844:30,2025,2025.9089887747336,Transporter-15,Falcon 9,FT5,B1071,30,51.6184,2025-10-08T03:54:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-278,2025-12-01T07:44:10Z,2025 Dec  1 0744:10,2025,2025.9159516108575,Starlink Group 6-86,Falcon 9,FT5,B1095,4,45.9285,2025-10-16T09:27:10Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-280,2025-12-02T05:28:20Z,2025 Dec  2 0528:20,2025,2025.9184329020802,Starlink Group 15-10,Falcon 9,FT5,B1081,20,37.6302,2025-10-25T14:20:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-281,2025-12-02T22:18:50Z,2025 Dec  2 2218:50,2025,2025.9203554667681,Starlink Group 6-95,Falcon 9,FT5,B1077,25,37.3043,2025-10-26T15:00:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-283,2025-12-04T20:42:20Z,2025 Dec  4 2042:20,2025,2025.9256513191274,Starlink Group 11-25,Falcon 9,FT5,B1097,4,17.6394,2025-11-17T05:21:32Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-286,2025-12-07T17:58:30Z,2025 Dec  7 1758:30,2025,2025.9335587899543,Starlink Group 11-15,Falcon 9,FT5,B1088,12,48.9406,2025-10-19T19:24:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-288,2025-12-08T22:26:10Z,2025 Dec  8 2226:10,2025,2025.936807775241,Starlink Group 6-92,Falcon 9,FT5,B1067,32,50.199,2025-10-19T17:39:40Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-291,2025-12-09T19:16:00Z,2025 Dec  9 1916,2025,2025.939185692542,INTRUDER?,Falcon 9,FT5,B1096,4,28.6628,2025-11-11T03:21:30Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-293,2025-12-10T11:40:30Z,2025 Dec 10 1140:30,2025,2025.9410587899542,Starlink Group 15-11,Falcon 9,FT5,B1082,18,43.456,2025-10-28T00:43:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-294,2025-12-11T22:01:20Z,2025 Dec 11 2201:20,2025,2025.9449797057332,Starlink Group 6-90,Falcon 9,FT5,B1083,16,43.2264,2025-10-29T16:35:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-298,2025-12-14T05:49:00Z,2025 Dec 14 0549:00,2025,2025.9513489345509,Starlink Group 15-12,Falcon 9,FT5,B1093,9,37.3578,2025-11-06T21:13:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-299,2025-12-15T05:25:10Z,2025 Dec 15 0525:10,2025,2025.9540433155757,Starlink Group 6-82,Falcon 9,FT5,B1092,9,30.0951,2025-11-15T03:08:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-303,2025-12-17T13:42:10Z,2025 Dec 17 1342:10,2025,2025.9604683536277,Starlink Group 6-99,Falcon 9,FT5,B1094,6,41.5076,2025-11-06T01:31:10Z,KSC / LC39A,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2025-304,2025-12-17T15:27:50Z,2025 Dec 17 1527:50,2025,2025.9606693937087,Starlink Group 15-13,Falcon 9,FT5,B1063,30,46.7824,2025-10-31T20:41:10Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-001,2026-01-03T02:09:16Z,2026 Jan  3 0209:16,2026,2026.0057253932014,COSMO-Skymed SG FM3,Falcon 9,FT5,B1081,21,31.8618,2025-12-02T05:28:20Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-003,2026-01-09T21:41:00Z,2026 Jan  9 2141:00,2026,2026.0243930745814,Starlink Group 6-96,Falcon 9,FT5,B1069,29,61.5631,2025-11-09T08:10:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-004,2026-01-11T13:44:50Z,2026 Jan 11 1344:50,2026,2026.0289665778791,Twilight,Falcon 9,FT5,B1097,5,37.7101,2025-12-04T20:42:20Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-005,2026-01-12T21:08:20Z,2026 Jan 12 2108:20,2026,2026.0325501014713,Starlink Group 6-97,Falcon 9,FT5,B1078,25,58.6,2025-11-15T06:44:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-008,2026-01-14T18:08:20Z,2026 Jan 14 1808:20,2026,2026.0376870877726,Starlink Group 6-98,Falcon 9,FT5,B1085,13,56.7472,2025-11-19T00:12:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-011,2026-01-17T04:39:51Z,2026 Jan 17 0439:51,2026,2026.0443680555557,NRO Starshield C3,Falcon 9,FT5,B1100,2,54.8277,2025-11-23T08:48:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-012,2026-01-18T23:31:40Z,2026 Jan 18 2331:40,2026,2026.0492611618467,Starlink Group 6-100,Falcon 9,FT5,B1080,24,58.8279,2025-11-21T03:39:30Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-014,2026-01-22T05:47:29Z,2026 Jan 22 0547:29,2026,2026.0581953640285,Starlink Group 17-30,Falcon 9,FT5,B1093,10,38.9989,2025-12-14T05:49:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-016,2026-01-25T17:30:39Z,2026 Jan 25 1730:39,2026,2026.0677523782344,Starlink Group 17-20,Falcon 9,FT5,B1097,6,14.1568,2026-01-11T13:44:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-017,2026-01-28T04:53:16Z,2026 Jan 28 0453:16,2026,2026.0745305682394,GPS III SV09,Falcon 9,FT5,B1096,5,49.4009,2025-12-09T19:16:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-018,2026-01-29T17:53:20Z,2026 Jan 29 1753:20,2026,2026.0787544393709,Starlink Group 17-19,Falcon 9,FT5,B1082,19,50.2589,2025-12-10T11:40:30Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-020,2026-01-30T07:22:00Z,2026 Jan 30 0722:00,2026,2026.080292998478,Starlink Group 6-101,Falcon 9,FT5,B1095,5,59.9846,2025-12-01T07:44:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-022,2026-02-02T15:47:11Z,2026 Feb  2 1547:11,2026,2026.089473332065,Starlink Group 17-32,Falcon 9,FT5,B1071,31,65.8769,2025-11-28T18:44:30Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-025,2026-02-07T20:58:09Z,2026 Feb  7 2058:09,2026,2026.1037636035007,Starlink Group 17-33,Falcon 9,FT5,B1088,13,62.1248,2025-12-07T17:58:30Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-026,2026-02-11T17:11:29Z,2026 Feb 11 1711:29,2026,2026.1142912544394,Starlink Group 17-34,Falcon 9,FT5,B1100,3,25.522,2026-01-17T04:39:51Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-031,2026-02-13T10:15:55Z,2026 Feb 13 1015:55,2026,2026.1189800545408,Dragon C212.5,Falcon 9,FT5,B1101,2,40.1443,2026-01-04T06:48:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-032,2026-02-15T01:59:59Z,2026 Feb 15 0159:59,2026,2026.1235159500254,Starlink Group 17-13,Falcon 9,FT5,B1081,22,42.9936,2026-01-03T02:09:16Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-033,2026-02-16T07:59:40Z,2026 Feb 16 0759:40,2026,2026.1269400050735,Starlink Group 6-103,Falcon 9,FT5,B1090,10,86.0041,2025-11-22T07:53:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-034,2026-02-20T01:41:40Z,2026 Feb 20 0141:40,2026,2026.137179731101,Starlink Group 10-36,Falcon 9,FT5,B1077,26,79.1409,2025-12-02T22:18:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-035,2026-02-21T09:04:19Z,2026 Feb 21 0904:19,2026,2026.1407616374936,Starlink Group 17-25,Falcon 9,FT5,B1063,31,65.7337,2025-12-17T15:27:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-036,2026-02-22T03:47:10Z,2026 Feb 22 0347:10,2026,2026.1428979578893,Starlink Group 6-104,Falcon 9,FT5,B1067,33,75.2229,2025-12-08T22:26:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-037,2026-02-24T23:04:10Z,2026 Feb 24 2304:10,2026,2026.1505787037038,Starlink Group 6-110,Falcon 9,FT5,B1092,10,71.7354,2025-12-15T05:25:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-038,2026-02-25T14:17:49Z,2026 Feb 25 1417:49,2026,2026.1523170027904,Starlink Group 17-26,Falcon 9,FT5,B1093,11,34.3544,2026-01-22T05:47:29Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-039,2026-02-27T12:16:10Z,2026 Feb 27 1216:10,2026,2026.1575650050736,Starlink Group 6-108,Falcon 9,FT5,B1069,30,48.6078,2026-01-09T21:41:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-040,2026-03-01T10:10:39Z,2026 Mar  1 1010:39,2026,2026.162805650685,Starlink Group 17-23,Falcon 9,FT5,B1082,20,30.6787,2026-01-29T17:53:20Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-041,2026-03-02T02:56:40Z,2026 Mar  2 0256:40,2026,2026.164719685439,Starlink Group 10-41,Falcon 9,FT5,B1078,26,48.2419,2026-01-12T21:08:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
